Species,Tag,OriginalStemID,TrueStemID,CensusID,DBH,ExactDate,ListOfTSM,growth_form
sp1,88,250132,250132,8,1.3,2015-06-02,,tree
sp1,88,141986,141986,9,4.6,2022-09-27,,tree
sp1,88,250132,250132,9,1.5,2022-09-27,,tree
sp1,901,9011,,1,5,1982-01-01,,tree
sp1,901,9011,,2,5.1,1987-01-01,,tree
sp1,901,9011,,3,5.2,1992-01-01,M,tree
sp1,901,9012,,3,5.1,1992-01-01,,tree
sp1,901,9011,,4,5.3,1997-01-01,,tree
sp1,901,9012,,4,5.2,1997-01-01,,tree
sp1,901,9011,,5,5.5,2002-01-01,,tree
sp1,901,9012,,5,5.4,2002-01-01,,tree
sp1,901,9011,,6,5.7,2007-01-01,,tree
sp1,901,9012,,6,5.6,2007-01-01,,tree
sp1,901,9011,9011,7,5.9,2012-01-01,,tree
sp1,901,9012,9012,7,5.8,2012-01-01,,tree
sp1,902,9021,,1,5,1982-01-01,,tree
sp1,902,9021,,2,5.1,1987-01-01,,tree
sp1,902,9021,,3,5.2,1992-01-01,M,tree
sp1,902,9022,,3,5.1,1992-01-01,,tree
sp1,902,9021,,4,5.3,1997-01-01,M,tree
sp1,902,9022,,4,5.2,1997-01-01,,tree
sp1,902,9021,,5,5.5,2002-01-01,M,tree
sp1,902,9022,,5,5.4,2002-01-01,,tree
sp1,902,9021,,6,5.7,2007-01-01,M,tree
sp1,902,9022,,6,5.6,2007-01-01,,tree
sp1,902,9021,9021,7,5.9,2012-01-01,,tree
sp1,902,9022,9022,7,5.8,2012-01-01,,tree
sp1,903,9031,,1,5,1982-01-01,,tree
sp1,903,9031,,2,4.8,1987-01-01,,tree
sp1,903,9031,,3,2,1992-01-01,M,tree
sp1,903,9032,,3,8,1992-01-01,,tree
sp1,903,9031,,4,2.2,1997-01-01,,tree
sp1,903,9032,,4,8.5,1997-01-01,,tree
sp1,903,9031,,5,2.5,2002-01-01,,tree
sp1,903,9032,,5,9,2002-01-01,,tree
sp1,903,9031,,6,2.8,2007-01-01,,tree
sp1,903,9032,,6,9.5,2007-01-01,,tree
sp1,903,9031,9031,7,3.1,2012-01-01,,tree
sp1,903,9032,9032,7,10,2012-01-01,,tree
sp1,2747,2738,,1,20.6,1981-10-08,,tree
sp1,2747,2738,,2,21.8,1985-06-21,,tree
sp1,2747,491245,,3,2.7,1990-12-18,,tree
sp1,2747,619581,,3,1.4,1990-12-18,,tree
sp1,2747,695541,,3,1,1990-12-18,,tree
sp1,2747,755073,,4,22.2,1995-08-21,,tree
sp1,2747,802079,,4,2.7,1995-08-21,,tree
sp1,2747,755073,,5,,2000-07-19,,tree
sp1,31364,26232,,1,4.5,1981-05-04,,tree
sp1,31364,497233,,1,1.5,1981-05-04,,tree
sp1,31364,623343,,2,5.1,1985-07-12,,tree
sp1,31364,698622,,2,3,1985-07-12,,tree
sp1,31364,757565,,3,5.2,1990-11-16,,tree
sp1,31364,804157,,3,3.7,1990-11-16,,tree
sp1,31364,841234,,4,5.3,1995-09-11,,tree
sp1,31364,870659,,4,4.7,1995-09-11,,tree
sp1,31364,894441,,5,4.8,2000-09-12,R;M,tree
sp1,31364,914318,,5,1.5,2000-09-12,,tree
sp1,31364,930303,,6,4.9,2005-09-01,,tree
sp1,31364,943590,,6,3.1,2005-09-01,,tree
sp1,31364,953862,953862,7,4.9,2010-08-21,,tree
sp1,31364,962322,962322,7,3.7,2010-08-21,,tree
sp1,31364,953862,953862,8,4.9,2015-10-21,,tree
sp1,31364,962322,962322,8,4.2,2015-10-21,,tree
sp1,31364,953862,953862,9,,2023-05-02,R,tree
sp1,31364,962322,962322,9,5.4,2023-05-02,,tree
sp1,40831,35106,,1,1,1981-05-23,,tree
sp1,40831,35106,,2,,1985-07-06,MF,tree
sp1,40831,499935,,3,2.1,1990-09-29,,tree
sp1,40831,624958,,3,1.8,1990-09-29,,tree
sp1,40831,699955,,4,2.3,1995-08-07,,tree
sp1,40831,758643,,4,2.1,1995-08-07,,tree
sp1,40831,805019,,5,2.3,2000-08-07,,tree
sp1,40831,841935,,5,2.1,2000-08-07,,tree
sp1,40831,871240,,6,2.3,2005-08-19,,tree
sp1,40831,894933,,6,2.2,2005-08-19,,tree
sp1,40831,914733,914733,7,3,2010-07-22,,tree
sp1,40831,930640,930640,7,2.3,2010-07-22,,tree
sp1,40831,914733,914733,8,3.2,2015-10-12,,tree
sp1,40831,930640,930640,8,,2015-10-12,,tree
sp1,40831,1042996,1042996,8,,2015-10-12,,tree
sp1,40831,914733,914733,9,4.2,2023-05-02,,tree
sp1,40831,930640,930640,9,,2023-05-02,,tree
sp1,40831,1042996,1042996,9,,2023-05-02,,tree
sp1,50569,40853,,1,2,1981-06-11,,tree
sp1,50569,40853,,2,2.5,1985-07-03,,tree
sp1,50569,501696,,3,3.4,1990-10-04,,tree
sp1,50569,626064,,3,2,1990-10-04,,tree
sp1,50569,700858,,4,3.6,1995-07-14,,tree
sp1,50569,700858,,5,3.6,2000-06-25,,tree
sp1,50569,700858,,6,,2005-08-17,,tree
sp1,50569,700858,700858,7,,2010-06-29,,tree
sp1,61350,49762,,1,2,1981-06-27,,tree
sp1,61350,504881,,1,1.5,1981-06-27,,tree
sp1,61350,628167,,2,2.5,1985-07-01,,tree
sp1,61350,702613,,2,1.5,1985-07-01,,tree
sp1,61350,760769,,2,1,1985-07-01,,tree
sp1,61350,806789,,3,3.7,1990-11-15,,tree
sp1,61350,843405,,3,3.5,1990-11-15,,tree
sp1,61350,872475,,3,2.7,1990-11-15,,tree
sp1,61350,895994,,3,1.8,1990-11-15,,tree
sp1,61350,915624,,4,2.3,1995-07-18,,tree
sp1,61350,931429,,4,2.3,1995-07-18,,tree
sp1,61350,944462,,4,1.9,1995-07-18,,tree
sp1,61350,954604,,4,1.8,1995-07-18,,tree
sp1,61350,962914,,5,3.4,2000-07-05,,tree
sp1,61350,969576,,5,2.7,2000-07-05,,tree
sp1,61350,974531,,5,2.2,2000-07-05,,tree
sp1,61350,962914,,6,,2005-07-13,,tree
sp1,61350,974531,974531,7,,2010-07-22,,tree
sp1,71698,59081,,1,2,1981-07-11,,tree
sp1,71698,59081,,2,2,1985-06-22,,tree
sp1,71698,507755,,3,2.8,1990-10-18,,tree
sp1,71698,629999,,3,2.1,1990-10-18,,tree
sp1,71698,704141,,3,1.3,1990-10-18,,tree
sp1,71698,762029,,4,2.7,1995-07-10,,tree
sp1,71698,807829,,4,1.3,1995-07-10,,tree
sp1,71698,844274,,4,2.6,1995-07-10,,tree
sp1,71698,873203,,5,3,2000-06-29,,tree
sp1,71698,873203,,6,,2005-07-21,,tree
sp1,71698,873203,873203,7,,2010-07-01,,tree
sp1,82942,69400,,1,1.5,1981-07-26,,tree
sp1,82942,511119,,1,1,1981-07-26,,tree
sp1,82942,632151,,2,1.5,1985-06-21,,tree
sp1,82942,705917,,2,1,1985-06-21,,tree
sp1,82942,763499,,3,1.6,1990-10-25,,tree
sp1,82942,809048,,3,1.1,1990-10-25,,tree
sp1,82942,845302,,4,1.6,1995-07-28,,tree
sp1,82942,845302,,5,1.7,2000-07-12,,tree
sp1,82942,845302,,6,,2005-07-19,,tree
sp1,82942,845302,845302,7,,2010-07-21,,tree
sp1,106452,91320,,1,1,1981-09-30,,tree
sp1,106452,91320,,2,1.5,1985-05-21,,tree
sp1,106452,91320,,3,1.8,1990-08-22,,tree
sp1,106452,91320,,4,,1995-05-30,,tree
sp1,111885,96616,,1,4.5,1981-11-04,,tree
sp1,111885,519942,,2,4.5,1985-05-17,,tree
sp1,111885,637884,,2,1.5,1985-05-17,,tree
sp1,111885,710724,,3,4.1,1990-08-31,,tree
sp1,111885,767442,,3,1.9,1990-08-31,,tree
sp1,111885,812265,,4,4,1995-05-25,,tree
sp1,111885,847997,,4,1.8,1995-05-25,,tree
sp1,111885,876277,,5,1.9,2000-05-18,,tree
sp1,111885,899199,,6,,2005-06-16,,tree
sp1,111885,899199,899199,7,,2010-05-19,,tree
sp1,111885,899199,899199,8,,2015-08-11,,tree
sp1,123315,107666,,1,2,1981-11-21,,tree
sp1,123315,107666,,2,3,1985-05-24,,tree
sp1,123315,523406,,3,3.4,1990-09-11,,tree
sp1,123315,640078,,3,1.7,1990-09-11,,tree
sp1,123315,712576,,4,3.5,1995-06-14,,tree
sp1,123315,768941,,4,1.5,1995-06-14,,tree
sp1,123315,813512,,4,1.3,1995-06-14,,tree
sp1,123315,849035,,5,3.6,2000-06-01,,tree
sp1,123315,877137,,5,1.7,2000-06-01,,tree
sp1,123315,899940,,5,1.5,2000-06-01,,tree
sp1,123315,918872,,6,3.8,2005-06-30,,tree
sp1,123315,934224,,6,1.9,2005-06-30,,tree
sp1,123315,946579,,6,1.7,2005-06-30,,tree
sp1,123315,956374,,6,1.2,2005-06-30,,tree
sp1,123315,964327,964327,7,1.8,2010-05-25,R,tree
sp1,123315,970516,970516,7,1.1,2010-05-25,,tree
sp1,123315,964327,964327,8,,2015-09-01,,tree
sp1,123315,970516,970516,8,,2015-09-01,,tree
sp1,123315,964327,964327,9,,2022-12-21,,tree
sp1,123315,970516,970516,9,,2022-12-21,,tree
sp1,131222,114524,,1,3,1981-12-09,,tree
sp1,131222,114524,,2,,1985-05-07,MF,tree
sp1,131222,525593,,3,5.1,1990-08-01,,tree
sp1,131222,641379,,3,4.4,1990-08-01,,tree
sp1,131222,713657,,4,7.9,1995-05-09,,tree
sp1,131222,713657,,5,13.4,2000-05-04,,tree
sp1,131222,713657,,6,20.4,2005-05-27,,tree
sp1,131222,713657,713657,7,27.3,2010-05-05,,tree
sp1,131222,713657,713657,8,33.03964,2015-06-26,,tree
sp1,131222,713657,713657,9,38.85152,2023-06-29,,tree
sp1,140729,122561,,1,1,1981-12-04,,tree
sp1,140729,122561,,2,1.5,1985-04-16,,tree
sp1,140729,122561,,3,1.3,1990-08-03,,tree
sp1,140729,527958,,4,1.2,1995-04-25,,tree
sp1,140729,642866,,4,1.1,1995-04-25,,tree
sp1,140729,714907,,5,1.3,2000-04-28,,tree
sp1,140729,770852,,5,1.2,2000-04-28,,tree
sp1,140729,815104,,6,1.3,2005-04-29,,tree
sp1,140729,850376,850376,7,,2010-04-21,,tree
sp1,140729,850376,850376,8,,2015-06-16,,tree
sp1,140729,850376,850376,9,,2023-06-15,,tree
sp1,159367,138454,,1,1.5,1982-03-23,,tree
sp1,159367,138454,,2,1,1985-04-20,,tree
sp1,159367,138454,,3,1.6,1990-09-20,,tree
sp1,159367,138454,,4,1.9,1995-05-30,,tree
sp1,159367,138454,,5,2,2000-05-17,,tree
sp1,159367,138454,,6,2,2005-06-08,,tree
sp1,159367,138454,138454,7,2.3,2010-06-03,,tree
sp1,159367,138454,138454,8,2.3,2015-06-30,,tree
sp1,159367,138454,138454,9,,2022-09-28,R,tree
sp1,166815,145077,,1,2,1982-03-28,,tree
sp1,166815,145077,,2,,1985-04-25,MF,tree
sp1,166815,145077,,3,,1990-08-23,,tree
sp1,166815,145077,,4,1.5,1995-04-05,,tree
sp1,166815,145077,,5,1.6,2000-04-05,,tree
sp1,166815,145077,,6,1.6,2005-04-26,,tree
sp1,166815,145077,145077,7,1.7,2010-05-06,,tree
sp1,166815,145077,145077,8,1.7,2015-07-01,,tree
sp1,166815,1038359,1038359,8,1,2015-07-01,,tree
sp1,166815,145077,145077,9,,2022-09-20,,tree
sp1,166815,1038359,1038359,9,,2022-09-20,,tree
sp1,167848,146104,,1,1,1982-04-08,,tree
sp1,167848,146104,,2,1,1985-04-27,,tree
sp1,167848,146104,,3,1.5,1990-09-08,,tree
sp1,167848,146104,,4,1.5,1995-04-12,,tree
sp1,167848,146104,,5,1.5,2000-04-13,,tree
sp1,167848,146104,,6,1.6,2005-05-17,,tree
sp1,167848,146104,146104,7,1.6,2010-05-18,,tree
sp1,167848,146104,146104,8,1.7,2015-07-15,,tree
sp1,167848,146104,146104,9,,2022-09-27,R,tree
sp1,170662,147963,,1,1,1982-02-25,,tree
sp1,170662,147963,,2,1.5,1985-04-04,,tree
sp1,170662,147963,,3,2,1990-06-02,,tree
sp1,170662,147963,,4,2.4,1995-03-23,,tree
sp1,170662,147963,,5,2.5,2000-03-14,,tree
sp1,170662,147963,,6,2.5,2005-03-22,,tree
sp1,170662,147963,147963,7,2.5,2010-03-23,,tree
sp1,170662,147963,147963,8,,2015-05-25,R,tree
sp1,170662,147963,147963,9,,2023-04-19,,tree
sp1,176772,153339,,1,2,1982-04-19,,tree
sp1,176772,537473,,1,1.5,1982-04-19,,tree
sp1,176772,649031,,2,1.5,1985-04-21,,tree
sp1,176772,649031,,3,,1990-06-05,,tree
sp1,193880,169280,,1,1,1982-05-30,,tree
sp1,193880,169280,,2,1,1985-03-16,,tree
sp1,193880,542613,,3,1.2,1990-07-06,R,tree
sp1,193880,542613,,4,1.2,1995-05-04,,tree
sp1,193880,542613,,5,1.3,2000-04-17,,tree
sp1,193880,542613,,6,1.3,2005-04-06,,tree
sp1,193880,542613,542613,7,1.4,2010-04-21,,tree
sp1,193880,542613,542613,8,,2015-05-26,,tree
sp1,193880,542613,542613,9,,2022-08-19,,tree
sp1,228583,201626,,1,2,1982-07-03,,tree
sp1,228583,553142,,1,1,1982-07-03,,tree
sp1,228583,659459,,2,2,1985-03-08,,tree
sp1,228583,728906,,2,1,1985-03-08,,tree
sp1,228583,782235,,3,1.4,1990-07-06,,tree
sp1,228583,824437,,4,1.5,1995-03-16,L;R,tree
sp1,228583,824437,,5,,2000-02-21,,tree
sp1,229214,202251,,1,1,1982-07-10,,tree
sp1,229214,202251,,2,1,1985-03-13,,tree
sp1,229214,553338,,3,1.2,1990-07-18,,tree
sp1,229214,659595,,3,1.1,1990-07-18,,tree
sp1,229214,729015,,4,1.1,1995-03-21,,tree
sp1,229214,782324,,4,1.1,1995-03-21,,tree
sp1,229214,824512,,5,1.2,2000-02-25,,tree
sp1,229214,824512,,6,1.2,2005-03-28,,tree
sp1,229214,858289,,7,,2010-03-16,,tree
sp1,229214,858289,858289,8,,2015-04-01,,tree
sp1,229214,858289,858289,9,,2022-06-09,,tree
sp1,242799,214534,,1,9.5,1982-06-29,,tree
sp1,242799,557119,,1,2,1982-06-29,,tree
sp1,242799,662198,,2,11,1985-01-31,,tree
sp1,242799,731211,,2,3,1985-01-31,,tree
sp1,242799,784143,,3,14.5,1990-03-23,,tree
sp1,242799,826042,,3,5.2,1990-03-23,,tree
sp1,242799,859580,,4,14.8,1995-01-31,,tree
sp1,242799,885940,,4,5.4,1995-01-31,,tree
sp1,242799,907508,,5,1.9,2000-02-17,R,tree
sp1,242799,925108,,6,,2005-02-10,R,tree
sp1,242799,925108,925108,7,,2010-02-04,,tree
sp1,242799,925108,925108,8,,2015-03-16,,tree
sp1,242799,925108,925108,9,,2022-03-31,,tree
sp1,242799,1115249,1115249,9,1.7,2022-03-31,,tree
sp1,246746,218395,,1,2,1982-07-16,,tree
sp1,246746,218395,,2,,1985-01-22,MF,tree
sp1,246746,218395,,3,2.1,1990-03-06,,tree
sp1,246746,558362,,4,1.9,1995-01-30,R,tree
sp1,246746,558362,,5,2.3,2000-01-24,,tree
sp1,246746,558362,,6,2.3,2005-01-28,,tree
sp1,246746,558362,558362,7,2.4,2010-02-01,,tree
sp1,246746,558362,558362,8,2.5,2015-02-27,,tree
sp1,246746,558362,558362,9,2.6,2022-03-28,,tree
sp1,247222,218861,,1,5,1982-07-18,,tree
sp1,247222,558508,,1,1,1982-07-18,,tree
sp1,247222,663129,,2,4,1985-01-26,,tree
sp1,247222,731991,,2,1.5,1985-01-26,,tree
sp1,247222,784793,,3,5,1990-03-10,,tree
sp1,247222,826574,,3,1.5,1990-03-10,,tree
sp1,247222,860033,,4,1.7,1995-02-08,,tree
sp1,247222,886324,,5,1.7,2000-01-26,,tree
sp1,247222,907848,,5,1,2000-01-26,,tree
sp1,247222,886324,,6,,2005-02-02,,tree
sp1,247222,907848,907848,7,,2010-02-03,,tree
sp1,249573,221145,,1,2,1982-08-09,,tree
sp1,249573,221145,,2,,1985-02-08,MF,tree
sp1,249573,221145,,3,2.2,1990-04-18,,tree
sp1,249573,221145,,4,2.4,1995-03-28,,tree
sp1,249573,221145,,5,2.5,2000-02-24,,tree
sp1,249573,221145,,6,2.7,2005-03-04,,tree
sp1,249573,559342,559342,7,2.7,2010-03-17,,tree
sp1,249573,663693,663693,7,2.4,2010-03-17,,tree
sp1,249573,559342,559342,8,2.7,2015-03-19,,tree
sp1,249573,663693,663693,8,2.5,2015-03-19,,tree
sp1,249573,559342,559342,9,,2022-06-03,R;M,tree
sp1,249573,663693,663693,9,,2022-06-03,,tree
sp1,249573,1115540,1115540,9,1.8,2022-06-03,,tree
sp1,252057,223580,,1,9.3,1982-07-19,,tree
sp1,252057,560162,,2,9.5,1985-01-23,,tree
sp1,252057,664302,,2,1,1985-01-23,,tree
sp1,252057,732980,,3,9.7,1990-03-09,,tree
sp1,252057,785617,,3,1.6,1990-03-09,,tree
sp1,252057,827227,,4,7.9,1995-01-31,,tree
sp1,252057,860569,,4,2.1,1995-01-31,,tree
sp1,252057,886751,,4,2.4,1995-01-31,,tree
sp1,252057,908222,,4,1.3,1995-01-31,,tree
sp1,252057,925701,,5,9.8,2000-02-03,,tree
sp1,252057,940180,,5,2.5,2000-02-03,,tree
sp1,252057,951248,,5,2,2000-02-03,,tree
sp1,252057,960314,,6,8.9,2005-02-02,,tree
sp1,252057,967546,,6,2,2005-02-02,,tree
sp1,252057,967546,967546,7,,2010-02-04,,tree
sp1,252057,967546,967546,8,,2015-02-27,,tree
sp1,306322,262595,,2,1,1985-07-23,,tree
sp1,306322,262595,,3,,1990-10-25,,tree
sp1,306322,262595,,4,1.1,1995-08-09,,tree
sp1,306322,262595,,5,1.3,2000-08-02,,tree
sp1,306322,262595,,6,1.3,2005-09-01,,tree
sp1,306322,262595,574524,7,1.4,2010-07-22,,tree
sp1,306322,262595,574524,8,,2015-10-20,,tree
sp1,306322,262595,574524,9,,2023-05-02,,tree
sp1,527220,318026,,4,1.7,1995-06-14,,tree
sp1,527220,318026,,5,,2000-06-01,,tree
sp1,527220,318026,,6,3.2,2005-06-30,,tree
sp1,527220,318026,318026,7,4.6,2010-05-25,,tree
sp1,527220,318026,318026,8,6,2015-09-01,,tree
sp1,527220,318026,318026,9,8,2022-12-21,,tree
sp1,531093,319129,,4,1.2,1995-06-02,,tree
sp1,531093,319129,,5,1.8,2000-05-31,,tree
sp1,531093,319129,,6,2.1,2005-06-27,,tree
sp1,531093,319129,319129,7,2.1,2010-06-15,,tree
sp1,531093,319129,319129,8,2.2,2015-07-30,,tree
sp1,531093,319129,319129,9,2.8,2023-01-25,,tree
sp1,600156,325783,,5,1.2,2000-02-25,,tree
sp1,600156,325783,,6,,2005-02-22,,tree
sp1,600156,325783,325783,7,1.3,2010-02-26,,tree
sp1,600156,325783,325783,8,1.4,2015-03-24,,tree
sp1,600156,325783,325783,9,,2022-03-31,R,tree
